package,version,date,license,license_type
tf-agents,0.2.0rc1,2018-12-04 21:50:10.434000+00:00,Apache-2.0,Permissive
faiss-gpu,1.5.3,2019-07-24 03:25:16.993000+00:00,MIT,Permissive
mygeotab,0.1.1,2015-06-15 17:14:10.893000+00:00,Apache-2.0,Permissive
cognitive-complexity,0.0.1,2019-10-30 16:16:04.976000+00:00,MIT,Permissive
shiboken6,6.0.0a1.dev1606911628,2020-12-03 12:03:09.158000+00:00,LGPL-3.0-only,Weak Copyleft
git-url-parse,1.0.0,2017-07-25 05:19:46.760000+00:00,MIT,Permissive
apache-airflow-providers-apache-beam,1.0.0rc1,2021-02-04 12:42:05.365000+00:00,Apache-2.0,Permissive
google-cloud-runtimeconfig,0.20.0,2016-11-04 20:43:09.648000+00:00,Apache-2.0,Permissive
async-exit-stack,1.0.1,2018-05-07 15:54:45.768000+00:00,PSF-2.0,Unknown
pyreadstat,0.1.6,2018-08-23 13:55:25.908000+00:00,Apache-2.0,Permissive
mixer,0.1.0,2013-05-19 13:55:44.298000+00:00,BSD-3-Clause,Permissive
pyocient,1.0.0,2021-06-23 19:11:31.450000+00:00,Apache-2.0,Permissive
sanic-cors,0.4.1,2017-03-08 02:53:21.083000+00:00,MIT,Permissive
import-linter,1.0a1,2019-01-27 11:12:14.147000+00:00,BSD-3-Clause,Permissive
pykcs11,1.2.0,2008-08-29 09:30:24+00:00,GPL-3.0-only,Strong Copyleft
pykcs11,1.3.1,2015-10-23 09:17:50.866000+00:00,GPL-2.0-only,Strong Copyleft
pykcs11,1.3.2,2016-01-27 18:01:05.633000+00:00,GPL-3.0-only,Strong Copyleft
cssbeautifier,1.10.3,2020-01-15 00:38:43.043000+00:00,MIT,Permissive
customerio,0.1.1,2013-01-21 22:10:38.872000+00:00,BSD-3-Clause,Permissive
django-haystack,1.0.0-rc1,2009-11-23 08:18:56.689000+00:00,BSD-3-Clause,Permissive
starlette-context,0.1.1,2019-12-28 12:20:32.661000+00:00,MIT,Permissive
hidapi,0.7.99.post9,2015-12-16 10:04:15.274000+00:00,GPL-3.0-only,Strong Copyleft
rednose,0.1,2009-03-29 01:49:04.109000+00:00,BSD-3-Clause,Permissive
aiofile,0.5.3,2018-02-06 11:49:37.814000+00:00,Apache-2.0,Permissive
bezier,0.0.1,2016-11-08 08:49:11.306000+00:00,Apache-2.0,Permissive
flake8-executable,2.0.2,2019-06-29 17:39:37.149000+00:00,LGPL-3.0-or-later,Weak Copyleft
xvfbwrapper,0.1.1,2012-11-29 23:32:12.343000+00:00,MIT,Permissive
django-imagekit,0.1,2009-02-04 02:12:18+00:00,BSD-3-Clause,Permissive
konlpy,0.4.1,2015-02-25 11:06:27.778000+00:00,GPL-3.0-or-later,Strong Copyleft
konlpy,0.4.5,2018-08-01 13:28:48.598000+00:00,GPL-3.0-only,Strong Copyleft
dvc-http,0.0.1,2022-08-12 17:25:00.500000+00:00,Apache-2.0,Permissive
dvc-task,0.0.0,2022-02-15 11:06:52.209000+00:00,Apache-2.0,Permissive
stix2,0.3.0,2017-10-06 19:53:26.105000+00:00,BSD-3-Clause,Permissive
timedelta,0.0.1,2018-06-11 20:43:27.681000+00:00,BSD-3-Clause,Permissive
timedelta,2020.7.1,2020-07-01 06:36:34.624000+00:00,Unlicense,Permissive
boto-session-manager,0.0.1,2022-04-27 03:18:20.123000+00:00,MIT,Permissive
ftputil,2.0.2,2015-10-17 22:25:21.470000+00:00,BSD-3-Clause,Permissive
paramz,0.0.11,2015-11-06 15:12:38.910000+00:00,BSD-3-Clause,Permissive
proto-google-cloud-pubsub-v1,0.15.1,2017-02-23 22:29:54.206000+00:00,Apache-2.0,Permissive
futurist,0.1.0,2015-06-25 18:48:23.491000+00:00,Apache-2.0,Permissive
camelot-py,0.1.1,2018-09-24 16:48:47.217000+00:00,MIT,Permissive
astpretty,1.0.0,2017-03-19 23:40:40.984000+00:00,MIT,Permissive
alembic-utils,0.7.8,2022-07-05 19:29:18.674000+00:00,MIT,Permissive
flask-sock,0.0.1,2021-03-27 16:46:05.042000+00:00,MIT,Permissive
cmake-format,0.5.0,2019-04-29 17:44:49.054000+00:00,GPL-3.0-only,Strong Copyleft
amazoncaptcha,0.0.9,2020-05-12 15:15:37.972000+00:00,MIT,Permissive
gmplot,1.0.4,2014-12-25 10:18:10.272000+00:00,MIT,Permissive
letsencrypt,0.0.0.dev20151006,2015-10-06 06:57:21.443000+00:00,Apache-2.0,Permissive
lithium-reducer,0.3.2,2018-04-25 21:56:36.668000+00:00,MPL-2.0,Weak Copyleft
flake8-cognitive-complexity,0.0.1,2019-10-31 07:01:19.196000+00:00,MIT,Permissive
types-dateparser,0.1.3,2021-06-17 15:00:09.351000+00:00,Apache-2.0,Permissive
circus,0.1,2012-03-21 11:27:59.985000+00:00,Apache-2.0,Permissive
types-filelock,0.1.4,2021-06-17 15:00:33.027000+00:00,Apache-2.0,Permissive
postmarker,0.0.1,2016-10-04 14:06:55.424000+00:00,MIT,Permissive
metaflow,2.0.0,2019-12-03 18:34:36.801000+00:00,Apache-2.0,Permissive
pytest-remotedata,0.1.0,2017-10-10 17:52:26.596000+00:00,BSD-3-Clause,Permissive
auditwheel,1.0.0,2016-01-21 01:27:43.997000+00:00,MIT,Permissive
djangosaml2,0.1.0,2011-03-16 04:20:32.348000+00:00,Apache-2.0,Permissive
opentelemetry-instrumentation-sklearn,0.16b0,2020-11-26 05:05:33.218000+00:00,Apache-2.0,Permissive
konoha,1.0.0,2020-01-14 17:56:25.025000+00:00,MIT,Permissive
vici,5.4.0,2016-05-11 12:30:24.123000+00:00,MIT,Permissive
mdx-truly-sane-lists,1.0,2018-02-09 10:33:42.117000+00:00,MIT,Permissive
logging-formatter-anticrlf,1.1.post1,2019-01-19 05:11:45.237000+00:00,BSD-3-Clause,Permissive
symengine,0.3.0rc0,2017-06-25 11:13:19.207000+00:00,MIT,Permissive
dnspython3,1.11.0,2013-07-22 12:16:22.582000+00:00,ISC,Permissive
dotted-dict,1.0.0,2017-10-20 21:31:15.266000+00:00,Apache-2.0,Permissive
djangorestframework-dataclasses,0.1,2019-09-09 20:39:08.342000+00:00,BSD-3-Clause,Permissive
towncrier,15.0.0,2015-12-27 14:36:37.525000+00:00,MIT,Permissive
vowpalwabbit,8.2.0,2016-06-21 19:31:30.607000+00:00,BSD-3-Clause,Permissive
2to3,1.0,2018-09-07 22:44:38.117000+00:00,MIT,Permissive
hiyapyco,0.1.0,2014-11-19 01:52:40.882000+00:00,LGPL-3.0-only,Weak Copyleft
hiyapyco,0.4.2,2015-08-12 10:45:00.842000+00:00,GPL-3.0-only,Strong Copyleft
callee,0.1.1,2016-03-21 03:11:51.117000+00:00,BSD-3-Clause,Permissive
pybboxes,0.0.1,2022-05-01 02:27:01.860000+00:00,MIT,Permissive
grafanalib,0.1.0,2016-12-02 15:18:42.418000+00:00,Apache-2.0,Permissive
aioprometheus,0.0.1,2016-06-20 11:25:14.867000+00:00,MIT,Permissive
python-i18n,0.1.0,2013-11-22 17:43:48.354000+00:00,MIT,Permissive
speaklater,1.0,2009-10-15 17:39:34.169000+00:00,BSD-3-Clause,Permissive
researchpy,0.1.2,2018-08-28 15:29:03.868000+00:00,MIT,Permissive
funcparserlib,0.3,2009-07-23 02:59:50.262000+00:00,MIT,Permissive
fastkml,0.1dev,2012-06-27 11:26:39.235000+00:00,GPL-3.0-only,Strong Copyleft
fastkml,0.3dev,2012-11-15 12:17:26.600000+00:00,LGPL-3.0-only,Weak Copyleft
times,0.3,2012-02-04 11:08:04.431000+00:00,BSD-3-Clause,Permissive
flask-pymongo,0.1,2011-12-28 16:07:05.664000+00:00,BSD-3-Clause,Permissive
flake8-functions,0.0.1,2019-10-01 08:08:16.081000+00:00,MIT,Permissive
django-bulk-update,0.1,2014-04-27 09:49:44.261000+00:00,BSD-3-Clause,Permissive
huaweicloudsdkdns,3.0.32rc0,2021-01-30 10:49:43.543000+00:00,Apache-2.0,Permissive
simpy,2.0.1,2013-10-11 20:21:15.985000+00:00,LGPL-2.1-only,Weak Copyleft
simpy,3.0,2013-10-11 20:28:15.360000+00:00,MIT,Permissive
py3nvml,0.1.0rc1,2017-08-21 12:28:57.092000+00:00,BSD-3-Clause,Permissive
pyside6-essentials,6.3.0a1.dev1648535514,2022-03-29 08:21:11.310000+00:00,LGPL-3.0-only,Weak Copyleft
termstyle,0.1.11,2016-08-31 09:02:12.896000+00:00,BSD-3-Clause,Permissive
statsd-telegraf,3.2.1.post1,2017-03-22 07:55:28.066000+00:00,MIT,Permissive
clearbit,0.0.1,2014-12-08 23:17:44.566000+00:00,MIT,Permissive
pywatchman,1.0.0,2015-08-07 06:30:48.246000+00:00,Apache-2.0,Permissive
pywatchman,1.4.0,2017-08-30 17:57:04.473000+00:00,BSD-3-Clause,Permissive
google-gax,0.4.0,2016-02-23 18:11:35.051000+00:00,BSD-3-Clause,Permissive
django-bootstrap3,0.0.2,2013-09-04 05:16:03.351000+00:00,Apache-2.0,Permissive
django-bootstrap3,10.0.1,2018-05-02 04:30:28.753000+00:00,BSD-3-Clause,Permissive
datatable,0.3.1,2018-04-20 23:55:29.005000+00:00,MPL-2.0,Weak Copyleft
zbro3,0.22.227,2022-10-05 16:40:29.176000+00:00,MIT,Permissive
constants,0.4.0,2012-10-14 04:34:45.417000+00:00,BSD-3-Clause,Permissive
django-heroku,0.0.0,2017-12-11 12:36:58.474000+00:00,MIT,Permissive
webvtt-py,0.1,2016-05-20 10:17:09.953000+00:00,MIT,Permissive
django-hijack,0.1.1,2013-11-01 16:31:34.376000+00:00,MIT,Permissive
sphinx-prompt,0.1,2013-10-13 13:40:27.258000+00:00,BSD-3-Clause,Permissive
cpe,1.0.0,2013-06-28 12:05:09.968000+00:00,GPL-3.0-only,Strong Copyleft
cpe,1.0.5,2013-12-09 14:37:03.556000+00:00,LGPL-3.0-only,Weak Copyleft
flake8-secure-coding-standard,1.0.0,2021-06-20 23:24:53.271000+00:00,Apache-2.0,Permissive
snowflake-snowpark-python,0.6.0,2022-06-07 19:00:47.008000+00:00,Apache-2.0,Permissive
localconfig,0.4.1,2015-01-17 23:56:46.471000+00:00,MIT,Permissive
pyobjc-framework-systemconfiguration,3.0.1,2014-07-27 08:51:04.721000+00:00,MIT,Permissive
simplekml,1.3.0,2016-03-18 17:01:27.187000+00:00,LGPL-3.0-or-later,Weak Copyleft
appzoo,2020.11.3.12.30.10,2020-11-03 04:30:25.325000+00:00,MIT,Permissive
beautifultable,0.1.2,2017-03-04 11:02:24.732000+00:00,MIT,Permissive
langchain,0.0.1,2022-10-25 04:10:04.556000+00:00,MIT,Permissive
opentelemetry-instrumentation-pymysql,0.12b0,2020-08-14 23:38:55.596000+00:00,Apache-2.0,Permissive
scikit-surprise,1.0.2,2017-01-04 11:42:22.341000+00:00,GPL-3.0-or-later,Strong Copyleft
ibm-db-sa,0.1.1,2008-03-06 14:38:43+00:00,Apache-2.0,Permissive
pymodm,0.1.0,2016-08-15 18:51:24.897000+00:00,Apache-2.0,Permissive
opentelemetry-exporter-prometheus,0.13b0,2020-09-17 15:41:27.593000+00:00,Apache-2.0,Permissive
glocaltokens,0.1,2020-12-30 13:01:36.427000+00:00,MIT,Permissive
glfw,1.0,2014-03-23 15:05:42.546000+00:00,MIT,Permissive
ipwhois,0.1.0,2013-09-09 17:56:30.763000+00:00,BSD-3-Clause,Permissive
django-crontab,0.1,2011-07-24 22:33:22.127000+00:00,MIT,Permissive
flake8-helper,0.1.0,2021-02-11 10:06:22.140000+00:00,MIT,Permissive
magic-filter,0.1.0,2020-05-12 22:39:39.703000+00:00,MIT,Permissive
mr-proper,0.0.1,2019-10-27 19:13:38.937000+00:00,MIT,Permissive
azure-cognitiveservices-vision-computervision,0.1.0,2018-01-23 19:51:16.311000+00:00,MIT,Permissive
phpserialize,1.0,2006-05-01 15:46:16+00:00,BSD-3-Clause,Permissive
jprops,0.1,2011-10-07 01:42:30.484000+00:00,BSD-3-Clause,Permissive
keybert,0.0.1,2020-10-22 12:14:18.242000+00:00,MIT,Permissive
jsonslicer,0.1.0,2019-01-22 13:47:40.190000+00:00,MIT,Permissive
tensorflow-cloud,0.1.0,2020-03-31 03:51:23.234000+00:00,Apache-2.0,Permissive
cvnets,0.0.1,2022-11-05 06:25:20.281000+00:00,MIT,Permissive
natural,0.1,2012-06-19 17:37:02.050000+00:00,MIT,Permissive
ansible-modules-hashivault,2.5.5,2016-10-18 18:03:04.978000+00:00,MIT,Permissive
spark-df-profiling,1.1.2,2016-07-25 12:48:07.394000+00:00,MIT,Permissive
django-ordered-model,0.1,2011-06-10 19:01:19.256000+00:00,BSD-3-Clause,Permissive
pyside6,6.0.0a1.dev1606911628,2020-12-03 12:03:02.034000+00:00,LGPL-3.0-only,Weak Copyleft
pydrive2,0.14.0,2022-07-22 11:19:42.302000+00:00,Apache-2.0,Permissive
astatine,0.3.1,2021-03-23 14:31:38.374000+00:00,MIT,Permissive
colormath,1.0.0,2009-06-04 22:47:06.195000+00:00,GPL-3.0-only,Strong Copyleft
colormath,1.0.8,2012-10-21 19:58:26.072000+00:00,BSD-3-Clause,Permissive
django-annoying,0.2,2009-01-14 11:01:35+00:00,BSD-3-Clause,Permissive
ed25519,0.3,2011-10-23 02:35:57.621000+00:00,MIT,Permissive
pyddq,3.2.0,2016-08-03 08:26:31.959000+00:00,Apache-2.0,Permissive
pygments-style-dracula,1.2.5,2020-06-08 03:57:11.885000+00:00,MIT,Permissive
pygments-style-tomorrow,1.0.0,2020-06-08 03:59:42.234000+00:00,MIT,Permissive
cgroupspy,0.1.0,2014-11-25 14:35:53.504000+00:00,BSD-3-Clause,Permissive
django-admin-list-filter-dropdown,1.0.0,2017-04-14 14:53:00.866000+00:00,MIT,Permissive
apache-airflow-providers-jenkins,1.0.0b1,2020-11-09 22:46:55.934000+00:00,Apache-2.0,Permissive
jupyterlab-git,0.8.0,2019-08-07 07:10:16.366000+00:00,BSD-3-Clause,Permissive
apeye,0.0.2,2020-08-23 21:13:48.725000+00:00,LGPL-3.0-or-later,Weak Copyleft
asn1,2.0.0,2016-12-16 23:14:27.263000+00:00,BSD-3-Clause,Permissive
flake8-encodings,0.1.0,2021-02-12 12:56:29.916000+00:00,MIT,Permissive
epiweeks,1.0.0,2018-11-28 10:24:42.863000+00:00,MIT,Permissive
pytest-otel,0.0.0,2021-12-01 16:09:46.179000+00:00,Apache-2.0,Permissive
asyncio-nats-client,0.3.0,2016-05-10 18:56:50.404000+00:00,MIT,Permissive
asyncio-nats-client,0.7.0,2018-04-04 22:41:05.916000+00:00,Apache-2.0,Permissive
zbro2,0.22.227,2022-10-03 19:05:24.390000+00:00,MIT,Permissive
livy,0.1.0,2018-02-21 03:39:03.120000+00:00,MIT,Permissive
django-migration-linter,0.0.1,2017-11-20 22:29:20.989000+00:00,Apache-2.0,Permissive
salt-lint,0.0.1,2019-04-05 20:07:52.224000+00:00,MIT,Permissive
kappa,0.1.0,2014-11-29 03:54:07.158000+00:00,Apache-2.0,Permissive
quantile-python,1.1,2015-02-11 20:21:24.489000+00:00,Apache-2.0,Permissive
pymc,2.0,2009-01-06 18:47:03+00:00,AFL-3.0,Permissive
pymc,4.0.0b1,2021-12-16 09:45:38.089000+00:00,Apache-2.0,Permissive
datalab,0.1.1701291453,2017-01-29 22:53:59.822000+00:00,Apache-2.0,Permissive
mlserver-mlflow,0.3.2.dev0,2021-04-30 14:25:25.630000+00:00,Apache-2.0,Permissive
eth-brownie,1.0.0b1,2019-04-11 15:26:43.729000+00:00,MIT,Permissive
vega-datasets,0.1,2018-01-13 04:58:07.727000+00:00,MIT,Permissive
volatile,0.2,2015-08-21 23:38:33.712000+00:00,MIT,Permissive
httplib2shim,0.0.1,2016-02-05 21:43:15.212000+00:00,MIT,Permissive
rioxarray,0.0.1,2019-04-16 13:42:01.456000+00:00,BSD-3-Clause,Permissive
rioxarray,0.11.0,2022-04-21 19:15:45.207000+00:00,Apache-2.0,Permissive
venv-pack,0.0.1,2018-08-21 06:54:13.082000+00:00,BSD-3-Clause,Permissive
pyobjc-framework-coretext,2.4,2012-11-01 08:43:59.637000+00:00,MIT,Permissive
cloudwatch,1.0.5,2021-12-27 12:03:05.421000+00:00,MIT,Permissive
plivo,0.2.9,2012-10-26 13:12:03.664000+00:00,MIT,Permissive
hypothesis-jsonschema,0.3.0,2018-11-25 02:01:48.959000+00:00,AGPL-3.0-or-later,Strong Copyleft
hypothesis-jsonschema,0.4.2,2019-02-14 12:06:23.426000+00:00,MPL-2.0,Weak Copyleft
kml2geojson,4.0.1,2017-04-22 03:50:34.921000+00:00,MIT,Permissive
quantulum3,0.2.0,2018-08-19 22:13:03.819000+00:00,MIT,Permissive
pyarmor,3.9.4,2018-05-07 14:03:38.247000+00:00,Python-2.0,Unknown
apeye-core,0.1.0,2022-06-03 19:55:22.328000+00:00,BSD-3-Clause,Permissive
flake8-fixme,1.0.0,2019-03-15 23:48:45.033000+00:00,Apache-2.0,Permissive
grpc-gateway-protoc-gen-openapiv2,0.1.0,2021-05-09 23:48:31.886000+00:00,BSD-3-Clause,Permissive
www-authenticate,0.9.1,2015-07-12 12:42:57.488000+00:00,BSD-3-Clause,Permissive
horovod,0.9.2,2017-08-22 19:08:55.763000+00:00,Apache-2.0,Permissive
sqlvalidator,0.0.1,2019-05-26 17:51:41.379000+00:00,MIT,Permissive
numerize,0.1,2018-04-17 05:29:43.680000+00:00,MIT,Permissive
pyunpack,0.0.0,2011-08-01 19:17:53.350000+00:00,BSD-3-Clause,Permissive
pymobiledetect,1.0.0,2012-10-08 14:03:49.883000+00:00,AGPL-3.0-only,Strong Copyleft
edk2-pytool-extensions,0.9.0,2019-08-05 20:38:39.834000+00:00,BSD-3-Clause,Permissive
pytest-git,1.2.0,2016-02-19 14:23:12.265000+00:00,MIT,Permissive
gitlint,0.1.0,2015-09-08 21:21:05.730000+00:00,MIT,Permissive
quantlib,1.17,2019-12-03 22:14:29.749000+00:00,BSD-3-Clause,Permissive
djlint,0.0.2,2021-07-12 18:44:27.797000+00:00,GPL-3.0-or-later,Strong Copyleft
lasio,0.6,2015-08-05 07:12:30.377000+00:00,MIT,Permissive
airflow-dbt-python,0.2.0,2021-05-21 00:01:00.879000+00:00,MIT,Permissive
pyqt6-qt6,6.1.0,2021-05-11 17:11:02.626000+00:00,LGPL-3.0-only,Weak Copyleft
mdformat,0.0.1,2020-07-11 17:34:42.561000+00:00,MIT,Permissive
cibuildwheel,0.1.0,2017-03-19 21:03:22.664000+00:00,BSD-3-Clause,Permissive
certvalidator,0.10.0,2015-12-01 19:41:32.813000+00:00,MIT,Permissive
mozdevice,0.1,2011-12-06 22:07:03.450000+00:00,MPL-2.0,Weak Copyleft
dramatiq,0.13.1,2017-11-17 11:27:53.896000+00:00,AGPL-3.0-only,Strong Copyleft
dramatiq,1.0.0,2018-03-31 11:22:33.121000+00:00,LGPL-3.0-or-later,Weak Copyleft
dramatiq,1.4.0,2018-11-25 12:38:43.248000+00:00,LGPL-3.0-only,Weak Copyleft
dramatiq,1.4.3,2019-01-08 09:20:46.422000+00:00,LGPL-3.0-or-later,Weak Copyleft
apache-airflow-providers-cloudant,1.0.0b1,2020-11-09 22:46:33.829000+00:00,Apache-2.0,Permissive
pytest-tornado,0.4.1,2015-02-13 10:16:58.114000+00:00,Apache-2.0,Permissive
html-to-json,1.0.7,2021-01-25 13:41:05.489000+00:00,MIT,Permissive
fab-classic,1.15.0,2018-06-06 03:45:32.726000+00:00,BSD-3-Clause,Permissive
pytest-sanic,0.1.1,2017-06-29 05:08:31.823000+00:00,MIT,Permissive
pyobjc-framework-security,4.1,2017-12-06 16:49:35.374000+00:00,MIT,Permissive
biplist,0.2,2011-04-15 07:15:17.692000+00:00,BSD-3-Clause,Permissive
webdrivermanager,0.2.0,2018-10-26 14:51:17.464000+00:00,MIT,Permissive
pipfile,0.0.1,2017-01-27 02:50:06.979000+00:00,BSD-3-Clause,Permissive
detect-delimiter,0.1,2018-07-29 04:41:42.060000+00:00,Apache-2.0,Permissive
launchable,0.0.4,2020-10-06 10:43:52.293000+00:00,MIT,Permissive
launchable,0.0.18,2020-10-14 10:20:00.645000+00:00,Apache-2.0,Permissive
devpi-client,0.9.1,2013-06-14 14:34:24.609000+00:00,BSD-3-Clause,Permissive
devpi-client,1.0,2013-08-15 14:11:55.436000+00:00,MIT,Permissive
vt-py,0.4.0,2019-09-02 19:45:38.933000+00:00,Apache-2.0,Permissive
usd-core,20.11,2020-12-01 00:21:26.593000+00:00,Unlicense,Permissive
scikit-multilearn,0.0.1,2014-12-01 15:13:42.359000+00:00,BSD-3-Clause,Permissive
checkdigit,0.0.1,2019-01-19 18:04:02.200000+00:00,GPL-3.0-only,Strong Copyleft
checkdigit,0.1,2020-11-29 14:47:18.378000+00:00,GPL-3.0-or-later,Strong Copyleft
domain2idna,1.5.0,2018-07-07 19:43:31.277000+00:00,MIT,Permissive
django-allow-cidr,0.1.0,2018-02-16 22:12:36.661000+00:00,Apache-2.0,Permissive
pytils,0.2.0,2006-10-28 18:09:50+00:00,GPL-3.0-only,Strong Copyleft
pytils,0.3,2013-12-02 06:03:35.046000+00:00,MIT,Permissive
pytorch-forecasting,0.1.1,2020-07-26 15:40:34.002000+00:00,MIT,Permissive
pygerduty,0.1,2012-12-12 23:35:11.336000+00:00,MIT,Permissive
sops,0.2,2015-09-07 01:50:57.767000+00:00,MPL-2.0,Weak Copyleft
zappa,0.1.0,2016-01-25 17:44:01.888000+00:00,MIT,Permissive
python-logstash-async,1.0.0,2016-10-28 22:04:16.277000+00:00,MIT,Permissive
mypy-boto3-route53,0.1.6,2019-11-09 01:49:35.137000+00:00,MIT,Permissive
celery-batches,0.1,2018-03-23 16:57:27.582000+00:00,BSD-3-Clause,Permissive
airportsdata,20201106,2020-11-06 10:42:29.122000+00:00,MIT,Permissive
mercurial,2.6.2,2013-07-16 16:36:30.665000+00:00,GPL-3.0-or-later,Strong Copyleft
mercurial,2.7.2,2013-10-08 19:36:45.656000+00:00,MIT,Permissive
mercurial,3.0,2014-05-02 11:48:07.516000+00:00,GPL-2.0-or-later,Strong Copyleft
mercurial,3.1,2014-08-04 13:19:53.940000+00:00,MIT,Permissive
mercurial,3.2,2014-11-03 17:44:36.815000+00:00,GPL-3.0-or-later,Strong Copyleft
maybe-else,0.0.4,2019-07-15 21:15:35.851000+00:00,MIT,Permissive
pathmagic,0.0.1,2019-07-29 15:10:06.073000+00:00,MIT,Permissive
pysubtypes,0.0.1,2019-07-29 13:41:31.356000+00:00,MIT,Permissive
chargebee,2.11.1,2022-01-05 12:48:27.988000+00:00,MIT,Permissive
base64io,1.0.0,2018-05-16 17:41:34.174000+00:00,Apache-2.0,Permissive
pymiscutils,0.0.1,2019-07-29 15:38:47.499000+00:00,MIT,Permissive
pyiotools,0.0.1,2019-07-29 15:58:13.347000+00:00,MIT,Permissive
ssh,1.7.8,2011-10-24 00:07:51.497000+00:00,LGPL-3.0-only,Weak Copyleft
pyscipopt,1.0.0,2017-03-09 11:14:29.199000+00:00,MIT,Permissive
prettyprinter,0.1.1,2017-12-12 05:35:32.969000+00:00,MIT,Permissive
outdated,0.1.1,2018-04-11 11:00:23.401000+00:00,MIT,Permissive
testrail-api,1.0.0,2018-11-26 16:27:48.549000+00:00,Apache-2.0,Permissive
testrail-api,1.1.1,2019-08-11 16:04:04.628000+00:00,MIT,Permissive
pyts,0.5,2017-08-22 13:48:22.211000+00:00,MIT,Permissive
pyts,0.7.0,2018-05-18 10:24:49.199000+00:00,BSD-3-Clause,Permissive
freetype-py,0.1,2011-01-30 23:06:29.310000+00:00,BSD-3-Clause,Permissive
waiting,0.0.1,2011-08-02 09:19:37.571000+00:00,BSD-3-Clause,Permissive
django-hosts,0.1,2011-05-29 17:45:18.080000+00:00,BSD-3-Clause,Permissive
office365,0.0.1,2019-10-11 10:27:31.588000+00:00,MIT,Permissive
opencensus-ext-flask,0.3.0,2019-04-24 20:41:50.326000+00:00,Apache-2.0,Permissive
pyobjc-framework-coreaudio,5.0a1,2018-08-05 08:19:09.367000+00:00,MIT,Permissive
unleashclient,0.1.0,2018-10-12 00:14:38.460000+00:00,MIT,Permissive
pyobjc-framework-coreservices,4.0,2017-09-25 06:21:49.007000+00:00,MIT,Permissive
tensorflow-cpu-aws,2.9.1,2022-05-31 15:53:29.036000+00:00,Apache-2.0,Permissive
pyphonetics,0.5,2020-02-21 12:24:03.712000+00:00,MIT,Permissive
pytest-logger,0.1.1,2016-10-14 16:56:48.862000+00:00,MIT,Permissive
pytest-openfiles,0.1.0,2017-10-10 15:01:42.347000+00:00,BSD-3-Clause,Permissive
pyvim,3.0.1,2019-11-28 21:06:22.274000+00:00,BSD-3-Clause,Permissive
simplecosine,1.0,2015-02-12 23:35:08.403000+00:00,MIT,Permissive
categorical-distance,1.0,2014-11-21 14:40:50.602000+00:00,MIT,Permissive
fasttext-langdetect,1.0.0,2021-06-05 21:05:05.676000+00:00,MIT,Permissive
imagecodecs,2018.10.10,2018-10-11 02:56:03.513000+00:00,BSD-3-Clause,Permissive
djangorestframework-gis,0.1,2014-01-03 17:04:30.257000+00:00,BSD-3-Clause,Permissive
homeassistant,0.7.0rc1,2015-08-30 07:09:54.533000+00:00,MIT,Permissive
homeassistant,0.37.0,2017-01-28 23:58:04.885000+00:00,Apache-2.0,Permissive
yamlfix,0.1.0,2020-11-25 00:27:50.731000+00:00,GPL-3.0-only,Strong Copyleft
pymap3d,1.0.2,2017-02-10 05:25:51.684000+00:00,BSD-3-Clause,Permissive
pymap3d,1.7.5,2018-08-14 22:23:21.449000+00:00,BSD-2-Clause,Permissive
deepface,0.0.2,2020-02-10 17:38:52.449000+00:00,MIT,Permissive
mxnet-mkl,0.9.5,2017-05-02 10:42:07.688000+00:00,Apache-2.0,Permissive
lcov-cobertura,2.0.0,2022-03-04 20:41:47.680000+00:00,Apache-2.0,Permissive
pyobjc-framework-webkit,2.5.1,2013-01-22 19:22:41.452000+00:00,MIT,Permissive
dawg-python,0.1,2012-09-22 23:24:37.790000+00:00,MIT,Permissive
google-cloud-private-ca,0.1.0,2020-10-02 22:20:18.052000+00:00,Apache-2.0,Permissive
pysqlite3-binary,0.4.1.post1,2019-09-05 04:50:27.219000+00:00,Zlib,Permissive
mkdocs-awesome-pages-plugin,1.1.0,2018-02-07 19:27:45.110000+00:00,MIT,Permissive
pyexcel-xls,0.0.2,2014-12-07 17:02:22.889000+00:00,GPL-3.0-only,Strong Copyleft
pyexcel-xls,0.2.0,2016-06-01 18:52:56.450000+00:00,BSD-3-Clause,Permissive
scrapy-crawlera,1.0.0,2015-04-24 20:14:03.743000+00:00,BSD-3-Clause,Permissive
ip2location,6.0.0,2015-10-19 06:11:06.050000+00:00,LGPL-3.0-only,Weak Copyleft
ip2location,8.0.1,2018-07-11 06:13:25.605000+00:00,MIT,Permissive
dynamodb-encryption-sdk,1.0.0,2018-05-02 23:41:44.309000+00:00,Apache-2.0,Permissive
spotinst-agent-2,2.0.1,2020-08-27 10:28:24.002000+00:00,MIT,Permissive
pynomaly,0.1.5,2017-07-30 04:04:24.471000+00:00,Apache-2.0,Permissive
tune-sklearn,0.0.1,2020-05-29 07:26:00.558000+00:00,MIT,Permissive
tune-sklearn,0.0.7,2020-09-11 05:20:53.703000+00:00,BSD-3-Clause,Permissive
tune-sklearn,0.4.4,2022-10-05 18:19:10.546000+00:00,Apache-2.0,Permissive
pylbfgs,0.1,2015-04-16 20:04:42.788000+00:00,MIT,Permissive
prettierfier,1.0.0,2019-05-21 17:37:46.465000+00:00,MIT,Permissive
language-tool-python,1.1,2020-05-01 01:34:19.688000+00:00,LGPL-3.0-or-later,Weak Copyleft
